"","user_id","user_name","creation_time","user_screen_name","user_location","place_name","place_full_name","place_country_code","place_country","coordinates_type","latitude","longitude" 
"12993",777340815043550976,"canadian gal","Mon Sep 04 03:59:15 +0000 2017","LaurieCanadian","planet #3",NA,NA,NA,NA,NA,NA,NA
"12994",777692848527330944,"LeeC","Sat Sep 02 15:54:43 +0000 2017","PtcotdSwashbklr","California, USA",NA,NA,NA,NA,NA,NA,NA
"12995",777709288445751040,"TNT Contest","Fri Sep 01 19:18:55 +0000 2017","TNTContest","Plagiarism = auto block",NA,NA,NA,NA,NA,NA,NA
"12996",777955795124253056,"Marisa Snow","Sun Sep 03 15:15:51 +0000 2017","sunnysnow25"," USA",NA,NA,NA,NA,NA,NA,NA
"12997",778059012059241984,"Donny Ulino","Sun Sep 03 14:06:53 +0000 2017","donny1time","Henderson, NV",NA,NA,NA,NA,NA,NA,NA
"12998",778226401073852032,"Exodus <f0><U+009F><U+0091><U+00BD>","Sat Sep 02 16:51:38 +0000 2017","U_S_E_R_999","<U+5E83><U+5CF6> <U+5E83><U+5CF6><U+5E02> <U+897F><U+533A>",NA,NA,NA,NA,NA,NA,NA
"12999",778239292573351936,"Glorrious","Sun Sep 03 14:59:37 +0000 2017","Glorrious4","Greater Uptown, Houston",NA,NA,NA,NA,NA,NA,NA
"13000",778239292573351936,"Glorrious","Sun Sep 03 15:35:10 +0000 2017","GLORRIOUSHarvey","Greater Uptown, Houston",NA,NA,NA,NA,NA,NA,NA
"13001",778327922918567936,"<f0><U+009F><U+0092><U+008B><f0><U+009F><U+0092><U+008B><f0><U+009F><U+0092><U+008B>","Sat Sep 02 18:42:09 +0000 2017","aaxabdul","Chicago, IL",NA,NA,NA,NA,NA,NA,NA
"13002",778411908764471040,"CHS Spirit Club","Fri Sep 01 23:59:08 +0000 2017","theCHSpiritClub","The Bend",NA,NA,NA,NA,NA,NA,NA
"13003",778663207707741952,"Coco <U+2764><U+FE0F><f0><U+009F><U+0098><U+009C>","Fri Sep 01 19:59:29 +0000 2017","_thatgirlcoco","Georgia, USA",NA,NA,NA,NA,NA,NA,NA
"13004",778690037948878976,"Ronel Du Preez","Fri Sep 01 19:54:03 +0000 2017","weaglemommy1","Bloemfontein, South Africa",NA,NA,NA,NA,NA,NA,NA
"13005",778717334156430976,"DAV","Fri Sep 01 18:58:43 +0000 2017","TavidDovar","Austin, TX",NA,NA,NA,NA,NA,NA,NA
"13006",779031534397427968,"Hot Choco<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC><f0><U+009F><U+008D><U+00AA><f0><U+009F><U+008D><U+00AB>","Fri Sep 01 13:13:10 +0000 2017","Chinenye_Sugar","Boston, MA",NA,NA,NA,NA,NA,NA,NA
"13007",779031534397427968,"Hot Choco<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC><f0><U+009F><U+008D><U+00AA><f0><U+009F><U+008D><U+00AB>","Sun Sep 03 15:15:49 +0000 2017","Chinenye_Sugar","Boston, MA",NA,NA,NA,NA,NA,NA,NA
"13008",779031534397427968,"Hot Choco<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC><f0><U+009F><U+008D><U+00AA><f0><U+009F><U+008D><U+00AB>","Sun Sep 03 16:03:11 +0000 2017","Chinenye_Sugar","Boston, MA",NA,NA,NA,NA,NA,NA,NA
"13009",779220836389532032,"Geneva","Sat Sep 02 21:15:35 +0000 2017","canonwomange","Hawaii",NA,NA,NA,NA,NA,NA,NA
"13010",779314688672792960,"princess corrie <U+2728>","Sun Sep 03 04:06:10 +0000 2017","blxckintrovert","in Hell",NA,NA,NA,NA,NA,NA,NA
"13011",779420953516408960,"John","Sat Sep 02 13:17:10 +0000 2017","HVACUSMC","United States",NA,NA,NA,NA,NA,NA,NA
"13012",779521738275074048,"CovfefeHoffmann","Sat Sep 02 00:21:07 +0000 2017","TucsonHoffmann","Arizona, USA",NA,NA,NA,NA,NA,NA,NA
"13013",779879240799883008,"Sofee Storm","Fri Sep 01 22:41:35 +0000 2017","SofeeStorm","WA State<f0><U+009F><U+0092><U+009A><f0><U+009F><U+0092><U+0099>& DFW<U+2764><U+FE0F><f0><U+009F><U+0092><U+0099>",NA,NA,NA,NA,NA,NA,NA
"13014",780109110746358016,"Sarah Ellis","Sun Sep 03 11:23:17 +0000 2017","Peaceful_Ellis","Cumming, GA",NA,NA,NA,NA,NA,NA,NA
"13015",780144780512727040,"Maureen","Fri Sep 01 23:41:29 +0000 2017","deplorablemoe","Virginia, USA",NA,NA,NA,NA,NA,NA,NA
"13016",780148351543172992,"Toby Len","Sat Sep 02 16:35:33 +0000 2017","lenytobias","Albany, NY",NA,NA,NA,NA,NA,NA,NA
"13017",780212288821334016,"Tre Courtney","Sun Sep 03 18:49:44 +0000 2017","rpgexplorer216","Kentucky",NA,NA,NA,NA,NA,NA,NA
"13018",780231537715319040,"Kat Diz","Sun Sep 03 07:02:12 +0000 2017","kathydiz11","Edmonds, WA",NA,NA,NA,NA,NA,NA,NA
"13019",780284892512824960,"Euripides G","Sat Sep 02 03:58:11 +0000 2017","EuripidesMaui","Maui",NA,NA,NA,NA,NA,NA,NA
"13020",780304157018381952,"<U+27B0>","Sat Sep 02 07:34:00 +0000 2017","0myud","united arab emirates",NA,NA,NA,NA,NA,NA,NA
"13021",780304157018381952,"<U+27B0>","Mon Sep 04 13:42:55 +0000 2017","0myud","united arab emirates",NA,NA,NA,NA,NA,NA,NA
"13022",780441596948905984,"Dennis Koenck","Sat Sep 02 20:27:31 +0000 2017","DST_Dennis","Cypress, TX",NA,NA,NA,NA,NA,NA,NA
"13023",780489407220503040,"Sunnydais","Sat Sep 02 13:11:00 +0000 2017","Sunnydais538","Minnesota",NA,NA,NA,NA,NA,NA,NA
"13024",780495542984045056,"Real Everett Padgett","Sat Sep 02 00:17:59 +0000 2017","RealPadgett","Augusta, GA",NA,NA,NA,NA,NA,NA,NA
"13025",780550344933650048,"Mary For Yemen <U+0645><U+0627><U+0631><U+064A>","Sat Sep 02 14:55:21 +0000 2017","marimyst1","Citizen of the World",NA,NA,NA,NA,NA,NA,NA
"13026",780564930734940032,"Benjamin DeLanty","Fri Sep 01 18:47:15 +0000 2017","BWDeLanty","Connecticut, USA",NA,NA,NA,NA,NA,NA,NA
"13027",780564930734940032,"Benjamin DeLanty","Fri Sep 01 23:13:01 +0000 2017","BWDeLanty","Connecticut, USA",NA,NA,NA,NA,NA,NA,NA
"13028",780568218393948032,"BombayBeachArtifacts","Sat Sep 02 14:46:15 +0000 2017","BombayFred","Bombay Beach, California",NA,NA,NA,NA,NA,NA,NA
"13029",780589514666316032,"Puneet ahluwalia","Fri Sep 01 21:08:21 +0000 2017","Puneetahluwali5","Washington, DC",NA,NA,NA,NA,NA,NA,NA
"13030",780598103367750016,"Sally Brown","Sun Sep 03 01:59:46 +0000 2017","Rowdygirlinmt","Montana, USA",NA,NA,NA,NA,NA,NA,NA
"13031",780761931892204032,"Bruins maniac -","Mon Sep 04 00:49:48 +0000 2017","585_1994","Providence Ri ",NA,NA,NA,NA,NA,NA,NA
"13032",780829149950726016,"Trump 2020 <U+203C><f0><U+009F><U+0091><U+008F><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008C><f0><U+009F><U+008F><U+00BB>","Sun Sep 03 16:17:20 +0000 2017","thatgirlsandra5","Florida, USA",NA,NA,NA,NA,NA,NA,NA
"13033",780869425763201024,"Lillian Smith","Sun Sep 03 19:42:50 +0000 2017","LillianS1018","Midland, TX","Midland","Midland, TX","US","United States",NA,NA,NA
"13034",780918931494174976,"Trump 2020   #MAGA<U+271D><U+FE0F>","Sat Sep 02 15:17:45 +0000 2017","45_dianna","United States",NA,NA,NA,NA,NA,NA,NA
"13035",780918931494174976,"Trump 2020   #MAGA<U+271D><U+FE0F>","Mon Sep 04 00:18:01 +0000 2017","45_dianna","United States",NA,NA,NA,NA,NA,NA,NA
"13036",780932614353932032,"limitedtomato","Sat Sep 02 17:47:07 +0000 2017","catcheyjo","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"13037",781008972040049024,"SMD","Sun Sep 03 01:32:09 +0000 2017","StevenDentici","Tracy, CA",NA,NA,NA,NA,NA,NA,NA
"13038",781158305712500992,"Jus1 Kimberely","Fri Sep 01 23:04:44 +0000 2017","jus1_kimberely","Texas, USA ",NA,NA,NA,NA,NA,NA,NA
"13039",781252153616702976,"Mistie Norton","Sat Sep 02 01:55:26 +0000 2017","norton_mistie","Bentonville, AR",NA,NA,NA,NA,NA,NA,NA
"13040",781278253881241984,"Maurine","Fri Sep 01 18:40:46 +0000 2017","mlhcromwell16","Las Vegas, NV",NA,NA,NA,NA,NA,NA,NA
"13041",781346850473438976,"travelingman","Sun Sep 03 19:51:01 +0000 2017","Jamesdemuth3","Seattle, WA",NA,NA,NA,NA,NA,NA,NA
"13042",781603290870059008,"howie","Sun Sep 03 02:29:12 +0000 2017","malhashawn","hogwarts <U+2661>",NA,NA,NA,NA,NA,NA,NA
"13043",781612616590306944,"Goddess Andrea <f0><U+009F><U+008C><U+00B9>","Mon Sep 04 12:54:08 +0000 2017","addictiveandrex","jaggeddays@mail.com ","Columbus","Columbus, GA","US","United States",NA,NA,NA
"13044",781644245945896960,"Xena","Sat Sep 02 16:30:12 +0000 2017","pwpgarden","California",NA,NA,NA,NA,NA,NA,NA
"13045",781686939090980992,"UnitedWeStand","Sat Sep 02 14:14:13 +0000 2017","TrumpWillWinnn","United States",NA,NA,NA,NA,NA,NA,NA
"13046",781686939090980992,"UnitedWeStand","Sat Sep 02 14:23:52 +0000 2017","TrumpWillWinnn","United States",NA,NA,NA,NA,NA,NA,NA
"13047",781707235261084032,"Arum Fox","Sun Sep 03 00:48:01 +0000 2017","ArumFox","Jonah 4:11",NA,NA,NA,NA,NA,NA,NA
"13048",781824580272942976,"Ghofrane_Drew <f0><U+009F><U+0092><U+0098>","Sun Sep 03 15:37:20 +0000 2017","Ghofraane123","Tunisie",NA,NA,NA,NA,NA,NA,NA
"13049",781871867808231040,"Stacie Brown","Sat Sep 02 18:59:08 +0000 2017","MambrinoPRINC","United States",NA,NA,NA,NA,NA,NA,NA
"13050",781980211671805952,"Jason Rollins","Sat Sep 02 01:53:14 +0000 2017","jbird42081","Corona, CA",NA,NA,NA,NA,NA,NA,NA
"13051",782036781780918016,"John","Mon Sep 04 06:04:43 +0000 2017","nc_spider73","Fayetteville, NC",NA,NA,NA,NA,NA,NA,NA
"13052",782093047811052032,"Saket Chattopadhyay","Sun Sep 03 12:33:04 +0000 2017","sakettheauthor","New Delhi, India",NA,NA,NA,NA,NA,NA,NA
"13053",782094119610953984,"ALEX<f0><U+009F><U+00A6><U+008B>","Sun Sep 03 21:56:21 +0000 2017","AlySF88","West Coast ",NA,NA,NA,NA,NA,NA,NA
"13054",782200697294958976,"Primal Coach Heather","Fri Sep 01 22:05:55 +0000 2017","primalcoachHthr","West Chester, PA",NA,NA,NA,NA,NA,NA,NA
"13055",782202723269767040,"Ju<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8><f0><U+009F><U+0087><U+00AE><f0><U+009F><U+0087><U+00B1><U+2764><U+FE0F><f0><U+009F><U+0099><U+008F><f0><U+009F><U+008F><U+00BB>","Sat Sep 02 03:00:51 +0000 2017","jlizza1","United States",NA,NA,NA,NA,NA,NA,NA
"13056",782303083908914944,"Julie Winkler","Fri Sep 01 14:11:51 +0000 2017","rhoady9","Austin, TX",NA,NA,NA,NA,NA,NA,NA
"13057",782303083908914944,"Julie Winkler","Sat Sep 02 21:54:49 +0000 2017","rhoady9","Austin, TX",NA,NA,NA,NA,NA,NA,NA
"13058",782343904515404032,"Proud American","Sun Sep 03 16:08:36 +0000 2017","BillyJoYcE16","Arkansas, USA",NA,NA,NA,NA,NA,NA,NA
"13059",782377330241004032,"Paul Lowe","Sat Sep 02 23:58:59 +0000 2017","pauldorkman","West Pensacola, FL",NA,NA,NA,NA,NA,NA,NA
"13060",782620709977661056,"Tom Moore","Fri Sep 01 14:12:13 +0000 2017","junogsp5","Washington, USA",NA,NA,NA,NA,NA,NA,NA
"13061",782620709977661056,"Tom Moore","Fri Sep 01 14:21:45 +0000 2017","junogsp5","Washington, USA",NA,NA,NA,NA,NA,NA,NA
"13062",782620709977661056,"Tom Moore","Sat Sep 02 19:22:52 +0000 2017","junogsp5","Washington, USA",NA,NA,NA,NA,NA,NA,NA
"13063",782620709977661056,"Tom Moore","Mon Sep 04 02:01:40 +0000 2017","junogsp5","Washington, USA",NA,NA,NA,NA,NA,NA,NA
"13064",782644917084429952,"Truth In One Hand","Sun Sep 03 21:07:22 +0000 2017","truthinonehand","Tampa",NA,NA,NA,NA,NA,NA,NA
"13065",782651518382067968,"roy","Fri Sep 01 21:40:33 +0000 2017","RodgersGerald1","Tanzania",NA,NA,NA,NA,NA,NA,NA
"13066",782672964135235968,"Dave C","Sat Sep 02 15:59:09 +0000 2017","Seahawk_watcher","Niceville, FL",NA,NA,NA,NA,NA,NA,NA
"13067",782681432720158976,"Nathan Croft","Mon Sep 04 00:44:38 +0000 2017","_natecroft","Commerce, GA",NA,NA,NA,NA,NA,NA,NA
"13068",782704328750407936,"Jeremy ross","Sun Sep 03 01:37:06 +0000 2017","Jeremyr45981179","Little Rock, AR",NA,NA,NA,NA,NA,NA,NA
"13069",782717222569542016,"Andrew Thomas","Sun Sep 03 19:29:19 +0000 2017","anthomas77","Bolton, England",NA,NA,NA,NA,NA,NA,NA
"13070",782973869653011968,"GAIL FREIDENRICH","Sat Sep 02 17:34:51 +0000 2017","LARGESSE9826","TUCSON, AZ",NA,NA,NA,NA,NA,NA,NA
"13071",782973869653011968,"GAIL FREIDENRICH","Sat Sep 02 19:50:05 +0000 2017","LARGESSE9826","TUCSON, AZ",NA,NA,NA,NA,NA,NA,NA
"13072",783014727903481984,"Rddock","Fri Sep 01 22:11:09 +0000 2017","iamshort2015","South Carolina, USA",NA,NA,NA,NA,NA,NA,NA
"13073",783087992453885952,"sprøuse","Sat Sep 02 21:52:28 +0000 2017","ccabellosclub","@cmilacores <U+2665>",NA,NA,NA,NA,NA,NA,NA
"13074",783108128338391040,"Faithful1","Fri Sep 01 19:12:03 +0000 2017","1FaithfulGal","United States",NA,NA,NA,NA,NA,NA,NA
"13075",783147530884226944,"Anne Anderson","Sat Sep 02 07:55:54 +0000 2017","AnneAnd59185576","Rotorua. NewZealand","Rotorua District","Rotorua District, New Zealand","NZ","New Zealand",NA,NA,NA
"13076",783245676679278976,"Valerie Verschoor","Sat Sep 02 09:53:38 +0000 2017","ValerieVerscho1","Melbourne, Australia",NA,NA,NA,NA,NA,NA,NA
"13077",783261673759138048,"EZE EDDA BIAFRA","Sat Sep 02 17:23:35 +0000 2017","echemfa","PORT HACOURT, BIAFRA",NA,NA,NA,NA,NA,NA,NA
"13078",783376935955104000,"Val","Sun Sep 03 14:49:33 +0000 2017","bd_elance","United States",NA,NA,NA,NA,NA,NA,NA
"13079",783430462098312960,"The Grizz","Fri Sep 01 15:57:58 +0000 2017","DylanHolland34","Circleville, OH",NA,NA,NA,NA,NA,NA,NA
"13080",783445779923014016,"TheDailyLiberal","Sun Sep 03 15:44:40 +0000 2017","DailyLiberal1","Virginia, USA",NA,NA,NA,NA,NA,NA,NA
"13081",783471676654748032,"Belinda Deane","Sat Sep 02 21:58:32 +0000 2017","BelindaBee13","Dallas, TX",NA,NA,NA,NA,NA,NA,NA
"13082",783487172087193984,"Sandra Guthrie","Sat Sep 02 20:44:39 +0000 2017","SandraG05080399","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"13083",783508981369147008,"Matt #Winning<f0><U+009F><U+008F><U+0086>","Sat Sep 02 13:15:32 +0000 2017","BADABing513","New York, USA",NA,NA,NA,NA,NA,NA,NA
"13084",783521297720569984,"Paul McEnroe","Fri Sep 01 18:52:50 +0000 2017","P_McEnroe","California",NA,NA,NA,NA,NA,NA,NA
"13085",783668708447092992,"Ken. 4 Trump <f0><U+009F><U+0098><U+008E>","Sat Sep 02 12:30:37 +0000 2017","KenGalistan","Singapore",NA,NA,NA,NA,NA,NA,NA
"13086",783726236547870976,"<U+FFFC>","Sat Sep 02 13:14:12 +0000 2017","altuc_","belgique",NA,NA,NA,NA,NA,NA,NA
"13087",783758815560806016,"Governor Rothschild","Sat Sep 02 00:43:36 +0000 2017","TXGovRothschild","Austin, TX",NA,NA,NA,NA,NA,NA,NA
"13088",783766264137252992,"Sasha Harriet","Sun Sep 03 12:30:21 +0000 2017","Sasha_Harr1et","Brooklyn, NY",NA,NA,NA,NA,NA,NA,NA
"13089",783796249074003968,"Up2late <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B2>","Sat Sep 02 22:48:21 +0000 2017","Up2late1","Florence, SC",NA,NA,NA,NA,NA,NA,NA
"13090",783837431158215040,"standb4him","Fri Sep 01 23:06:53 +0000 2017","standb4him70","Florida, USA",NA,NA,NA,NA,NA,NA,NA
"13091",783845014690525056,"Amy","Sun Sep 03 14:34:35 +0000 2017","Theanchorfund","Washington, DC",NA,NA,NA,NA,NA,NA,NA
"13092",783856239880966016,"Isaiah Johnson","Sun Sep 03 11:43:49 +0000 2017","lsaiahJohnson","With my daddy",NA,NA,NA,NA,NA,NA,NA
"13093",783871944219329024,"Kellyee","Fri Sep 01 19:31:34 +0000 2017","Suchbandtrash","Illinois, USA",NA,NA,NA,NA,NA,NA,NA
"13094",783873145979620992,"Adriana<f0><U+009F><U+0098><U+009D>","Fri Sep 01 15:59:48 +0000 2017","itzadriana__","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"13095",784075138971016960,"Jim Jones","Sun Sep 03 00:24:11 +0000 2017","jimjone94477836","mn",NA,NA,NA,NA,NA,NA,NA
"13096",784087333117144960,"Michael McBroom","Sat Sep 02 14:35:00 +0000 2017","MichaelMcBroom9","San Diego, CA",NA,NA,NA,NA,NA,NA,NA
"13097",784113080477347968,"JCorrado","Fri Sep 01 13:20:12 +0000 2017","ForzaCorrado","South Philly, South Jersey ",NA,NA,NA,NA,NA,NA,NA
"13098",784152327108173952,"CierraPooSays","Fri Sep 01 21:05:35 +0000 2017","TheBisexualVamp","In hell ",NA,NA,NA,NA,NA,NA,NA
"13099",784229278229627008,"Fightn Fit Fox <f0><U+009F><U+00A6><U+008A> <f0><U+009F><U+00A5><U+009B> <f0><U+009F><U+0091><U+008C>","Sat Sep 02 03:45:26 +0000 2017","BritBranwell","Omaha",NA,NA,NA,NA,NA,NA,NA
"13100",784236910076056064,"Kim Bellanca","Fri Sep 01 23:59:35 +0000 2017","KimBellanca","Michigan, USA",NA,NA,NA,NA,NA,NA,NA
"13101",784419818946621056,"Sovereign Observer","Sat Sep 02 03:18:00 +0000 2017","silverfoxmedia1","New York, NY",NA,NA,NA,NA,NA,NA,NA
"13102",784463375480881024,"RVRAFLAC","Sun Sep 03 06:53:51 +0000 2017","RVRAflac","Southern Indiana",NA,NA,NA,NA,NA,NA,NA
"13103",784509729372372992,"Samstwitch","Sun Sep 03 13:16:54 +0000 2017","SammysTwitch","TEXAS, USA",NA,NA,NA,NA,NA,NA,NA
"13104",784518294489497984,"deplorable Lordcole","Fri Sep 01 19:50:20 +0000 2017","Lordcole51","In a galaxy far far away",NA,NA,NA,NA,NA,NA,NA
"13105",784529690463731968,"PornToSaveLives","Sun Sep 03 14:21:21 +0000 2017","boy_racersxxx","Uk / London / Essex ",NA,NA,NA,NA,NA,NA,NA
"13106",784553950536146944,"Amy for US","Sat Sep 02 16:23:24 +0000 2017","bruch_amy","Walla Walla, WA",NA,NA,NA,NA,NA,NA,NA
"13107",784553950536146944,"Amy for US","Sat Sep 02 20:29:22 +0000 2017","bruch_amy","Walla Walla, WA",NA,NA,NA,NA,NA,NA,NA
"13108",784553950536146944,"Amy for US","Sun Sep 03 06:17:31 +0000 2017","bruch_amy","Walla Walla, WA",NA,NA,NA,NA,NA,NA,NA
"13109",784567188413971968,"Millard Bennett","Sat Sep 02 18:34:33 +0000 2017","highgroundinfo1","Frontlines",NA,NA,NA,NA,NA,NA,NA
"13110",784766180397415936,"SmileMoreHateLess","Fri Sep 01 17:49:26 +0000 2017","JamesElmay","NYC",NA,NA,NA,NA,NA,NA,NA
"13111",784766180397415936,"SmileMoreHateLess","Sun Sep 03 14:53:16 +0000 2017","JamesElmay","NYC",NA,NA,NA,NA,NA,NA,NA
"13112",784828257166209024,"A.S.U.K Studio","Sat Sep 02 03:17:05 +0000 2017","AsukStudio","Bio Link & Pinned Post",NA,NA,NA,NA,NA,NA,NA
"13113",784877193201528960,"Regina","Sat Sep 02 02:22:27 +0000 2017","CrossRedeemed","USA",NA,NA,NA,NA,NA,NA,NA
"13114",784877193201528960,"Regina","Sun Sep 03 16:28:20 +0000 2017","CrossRedeemed","USA",NA,NA,NA,NA,NA,NA,NA
"13115",784879777198973056,"1 of the 48.2%","Sat Sep 02 00:58:59 +0000 2017","Nika_Naylor","Iowa, USA",NA,NA,NA,NA,NA,NA,NA
"13116",784879777198973056,"1 of the 48.2%","Sun Sep 03 15:51:26 +0000 2017","Nika_Naylor","Iowa, USA",NA,NA,NA,NA,NA,NA,NA
"13117",784888707845197952,"TRUMP-AMERICAN","Sun Sep 03 12:18:01 +0000 2017","ScottLe40837526","United States",NA,NA,NA,NA,NA,NA,NA
"13118",784907880394744064,"RC","Sun Sep 03 04:24:58 +0000 2017","RKrsacarey","United States",NA,NA,NA,NA,NA,NA,NA
"13119",784911214367371008,"DANNY LEE ANDERSON","Sat Sep 02 08:54:42 +0000 2017","BookTheMop","Columbus, IN",NA,NA,NA,NA,NA,NA,NA
"13120",784911214367371008,"DANNY LEE ANDERSON","Sun Sep 03 17:45:27 +0000 2017","BookTheMop","Columbus, IN",NA,NA,NA,NA,NA,NA,NA
"13121",785136173245014016,"Liana","Sat Sep 02 21:30:48 +0000 2017","lchildre24","Storybrooke",NA,NA,NA,NA,NA,NA,NA
"13122",785220599891176960,"Janee Brittney Muña","Sat Sep 02 22:58:53 +0000 2017","Hu_GuaiyaHao","Surprise, AZ",NA,NA,NA,NA,NA,NA,NA
"13123",785231424664310016,"Deplorable Rocky<f0><U+009F><U+008E><U+00B8>","Mon Sep 04 02:39:23 +0000 2017","proudamericanmm","Philadelphia, PA",NA,NA,NA,NA,NA,NA,NA
"13124",785234767587442944,"Anna Edlemann","Sat Sep 02 09:10:11 +0000 2017","7777Bluebird","Gulf Coast State",NA,NA,NA,NA,NA,NA,NA
"13125",785234767587442944,"Anna Edlemann","Sun Sep 03 16:53:19 +0000 2017","7777Bluebird","Gulf Coast State",NA,NA,NA,NA,NA,NA,NA
"13126",785278337853693952,"•Bria Skye•","Sat Sep 02 22:11:35 +0000 2017","skyegirlx","neverland",NA,NA,NA,NA,NA,NA,NA
"13127",785305595133952000,"Non Global","Sat Sep 02 10:05:05 +0000 2017","Stop_Socialgism","SC ",NA,NA,NA,NA,NA,NA,NA
"13128",785316063777086976,"<f0><U+009F><U+0092><U+0089><U+2702>OHIO NURSE <f0><U+009F><U+0092><U+008A><f0><U+009F><U+0098><U+00B7>","Sun Sep 03 15:09:47 +0000 2017","hunyb2u","TRUMPS AMERICA is MY AMERICA",NA,NA,NA,NA,NA,NA,NA
"13129",785316063777086976,"<f0><U+009F><U+0092><U+0089><U+2702>OHIO NURSE <f0><U+009F><U+0092><U+008A><f0><U+009F><U+0098><U+00B7>","Sun Sep 03 18:49:42 +0000 2017","hunyb2u","TRUMPS AMERICA is MY AMERICA",NA,NA,NA,NA,NA,NA,NA
"13130",785317194695577984,"Jerry Hill","Sun Sep 03 13:43:19 +0000 2017","JerryH1501","Okeechobee, FL",NA,NA,NA,NA,NA,NA,NA
"13131",785331895978512000,"Danielle Vega","Sun Sep 03 02:08:42 +0000 2017","Daniellecvega","Tustin, CA",NA,NA,NA,NA,NA,NA,NA
"13132",785463793014800000,"Nitninny","Sat Sep 02 01:14:10 +0000 2017","Nitninnycody","Michigan",NA,NA,NA,NA,NA,NA,NA
"13133",785504332342972032,"Andrea S McKinnon","Sun Sep 03 19:02:22 +0000 2017","ansmck2","Florida, USA",NA,NA,NA,NA,NA,NA,NA
"13134",785614697169031040,"The Ryan Factor","Sat Sep 02 02:24:22 +0000 2017","DeplorableRyan","Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
"13135",785686796365549952,"Vickie A","Sat Sep 02 23:31:59 +0000 2017","VickieA915","Washington, USA",NA,NA,NA,NA,NA,NA,NA
"13136",785706796019180032,"Lucy Treadwell","Fri Sep 01 20:13:06 +0000 2017","LucyTreadwell01","out where buses don't run, ME",NA,NA,NA,NA,NA,NA,NA
"13137",785801363682832000,"Robert Harrison","Sun Sep 03 04:02:39 +0000 2017","Robertharrob44","Orange Beach, AL",NA,NA,NA,NA,NA,NA,NA
"13138",785833414373106048,"annie mcguire","Sat Sep 02 02:32:41 +0000 2017","holymolyomg9","<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>USA<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>",NA,NA,NA,NA,NA,NA,NA
"13139",785833414373106048,"annie mcguire","Sat Sep 02 03:05:34 +0000 2017","holymolyomg9","<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>USA<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>",NA,NA,NA,NA,NA,NA,NA
"13140",785891320925659008,"rick","Sat Sep 02 00:16:50 +0000 2017","exboabanker","North Carolina, USA",NA,NA,NA,NA,NA,NA,NA
"13141",785906855121817984,"Sheila J <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8><f0><U+009F><U+008C><U+00B9><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Sun Sep 03 05:13:55 +0000 2017","oshekay2","Idaho, USA",NA,NA,NA,NA,NA,NA,NA
"13142",785914232684491008,"Mamba Gaming","Fri Sep 01 19:13:32 +0000 2017","TheLSMamba24","Memphis, TN",NA,NA,NA,NA,NA,NA,NA
"13143",785917716746034944,"CNN TheOcho","Sun Sep 03 03:48:12 +0000 2017","theocho_espn","Washington, DC and Philly, PA",NA,NA,NA,NA,NA,NA,NA
"13144",786039992544034944,"GlobalRam <U+2600>","Sat Sep 02 20:54:57 +0000 2017","RealPunditRam","Home Sweet Home",NA,NA,NA,NA,NA,NA,NA
"13145",786231441487229056,"Mike ?","Sat Sep 02 12:56:46 +0000 2017","Michael39760132","DIXIE  DEPLORABLE  MAGA ",NA,NA,NA,NA,NA,NA,NA
"13146",786231441487229056,"Mike ?","Sat Sep 02 23:35:11 +0000 2017","Michael39760132","DIXIE  DEPLORABLE  MAGA ",NA,NA,NA,NA,NA,NA,NA
"13147",786392642145792000,"DSO<f0><U+009F><U+0097><U+00BD><f0><U+009F><U+0092><U+009C>","Sat Sep 02 16:27:33 +0000 2017","DeborahOchoa07","California, USA",NA,NA,NA,NA,NA,NA,NA
"13148",786392642145792000,"DSO<f0><U+009F><U+0097><U+00BD><f0><U+009F><U+0092><U+009C>","Sun Sep 03 01:36:20 +0000 2017","DeborahOchoa07","California, USA",NA,NA,NA,NA,NA,NA,NA
"13149",786392642145792000,"DSO<f0><U+009F><U+0097><U+00BD><f0><U+009F><U+0092><U+009C>","Sun Sep 03 01:55:33 +0000 2017","DeborahOchoa07","California, USA",NA,NA,NA,NA,NA,NA,NA
"13150",786463101856182016,"Dee P. L. Orable","Sun Sep 03 02:32:59 +0000 2017","l_orable","United States",NA,NA,NA,NA,NA,NA,NA
"13151",786559087492432000,"Bjorn Igar","Fri Sep 01 19:11:10 +0000 2017","bjorn_igar","Higher Ground",NA,NA,NA,NA,NA,NA,NA
